forum,year,accept,decision_raw,decision_parse_success,title,abstract,keywords_raw,keyword_document,keyword_count,title_length,abstract_length,topic_cluster,link,num_reviews,mean_score,score_std,rating_parse_success_share,confidence_mean,confidence_parse_success_share,mean_sentiment,mean_politeness,mean_toxicity,mean_constructiveness,review_length_mean,confidence_missing,confidence_mean_imputed,mean_score_percentile,year_topic_cluster,parse_status,mean_sentiment_z,within_year_sentiment_median,high_sentiment,borderline_window,propensity_score,propensity_logit
2DJwuD-elOt,2022,0,Reject,1,Hybrid Cloud-Edge Networks for Efficient Inference,"Although deep neural networks (DNNs) achieve state-of-the-art accuracy on large-scale and fine-grained prediction tasks, they are high capacity models and often cannot be deployed on edge devices. As such, two distinct paradigms have emerged in parallel: 1) edge device inference for low-level tasks, 2) cloud-based inference for large-scale tasks. We propose a novel hybrid option, which marries these extremes and seeks to bring the latency and computational cost benefits of edge device inference to tasks currently deployed in the cloud. Our proposed method is an end-to-end approach, and involves architecting and training two networks in tandem. The first network is a low-capacity network that can be deployed on an edge device, whereas the second is a high-capacity network deployed in the cloud. When the edge device encounters challenging inputs, these inputs are transmitted and processed on the cloud. Empirically, on the ImageNet classification dataset, our proposed method leads to substantial decrease in the number of floating point operations (FLOPs) used compared to a well-designed high-capacity network, while suffering no excess classification loss. A novel aspect of our method is that, by allowing abstentions on a small fraction of examples ($<20\\%$), we can increase accuracy without increasing the edge device memory and FLOPs substantially (up to $7$\\% higher accuracy and $3$X fewer FLOPs on ImageNet with $80$\\% coverage), relative to MobileNetV3 architectures.","['low-capacity model', 'large-scale prediction', 'efficient inference', 'hybrid networks', 'routing nets', 'coverage and latency', 'FLOPs']",low capacity model ; large scale prediction ; efficient inference ; hybrid networks ; routing nets ; coverage and latency ; flops,7,7,230,4,https://openreview.net/forum?id=2DJwuD-elOt,4,5.25,0.4999999999999999,1.0,3.75,1.0,0.435075,0.5357622984664727,0.0,0.4800675059295748,130.0,0,3.75,0.4185,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.16961411554852462,0.20444350387302337,0,40-60,0.5429323096733644,0.17215315345916968
2cpsEstmH1,2022,0,Reject,1,Beyond Examples: Constructing Explanation Space for Explaining Prototypes,"As deep learning has been successfully deployed in diverse applications, there is ever increasing need for explaining its decision. Most of the existing methods produced explanations with a second model that explains the first black-box model, but we propose an inherently interpretable model for more faithful explanations. Our method constructs an explanation space in which similarities in terms of human-interpretable features at images share similar latent representations by using a variational autoencoder. This explanation space provides additional explanations of the relationships, going beyond previous classification networks that provide explanations by distances and learned prototypes. In addition, our distance has more intrinsic meaning by VAE training techniques that regulate the latent space. With user study, we validate the quality of explanation space and additional explanations.","['Interpretable machine learning', 'XAI', 'Uncertainty', 'Prototype-based classification']",interpretable machine learning ; xai ; uncertainty ; prototype based classification,4,8,126,4,https://openreview.net/forum?id=2cpsEstmH1,4,5.25,2.0615528128088303,1.0,2.75,1.0,0.689975,0.2873563218390804,0.0,1.0316023006891648,106.25,0,2.75,0.4185,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,0.5747050662668742,0.20444350387302337,1,40-60,0.4206426593354176,-0.32013577280188665
31d5RLCUuXC,2022,1,Accept (Poster),1,A Tale of Two Flows: Cooperative Learning of Langevin Flow and Normalizing Flow Toward Energy-Based Model,"This paper studies the cooperative learning of two generative flow models, in which the two models are iteratively updated based on the jointly synthesized examples. The first flow model is a normalizing flow that transforms an initial simple density to a target density by applying a sequence of invertible transformations. The second flow model is a Langevin flow that runs finite steps of gradient-based MCMC toward an energy-based model. We start from proposing a generative framework that trains an energy-based model with a normalizing flow as an amortized sampler to initialize the MCMC chains of the energy-based model. In each learning iteration, we generate synthesized examples by using a normalizing flow initialization followed by a short-run Langevin flow revision toward the current energy-based model. Then we treat the synthesized examples as fair samples from the energy-based model and update the model parameters with the maximum likelihood learning gradient, while the normalizing flow directly learns from the synthesized examples by maximizing the tractable likelihood. Under the short-run non-mixing MCMC scenario, the estimation of the energy-based model is shown to follow the perturbation of maximum likelihood, and the short-run Langevin flow and the normalizing flow form a two-flow generator that we call CoopFlow. We provide an understating of the CoopFlow algorithm by information geometry and show that it is a valid generator as it converges to a moment matching estimator. We demonstrate that the trained CoopFlow is capable of synthesizing realistic images, reconstructing images, and interpolating between images.","['Langevin dynamics', 'energy-based model', 'normalizing flow', 'cooperative learning', 'short-run MCMC']",langevin dynamics ; energy based model ; normalizing flow ; cooperative learning ; short run mcmc,5,17,258,4,https://openreview.net/forum?id=31d5RLCUuXC,4,5.75,2.0615528128088303,1.0,3.5,1.0,0.83865,0.3571428571428571,0.0,0.2144674663758633,175.5,0,3.5,0.573,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,1.0088425882613994,0.20444350387302337,1,40-60,0.4747551690552359,-0.10106526095827026
34mWBCWMxh9,2022,0,Reject,1,"Blur Is an Ensemble: Spatial Smoothings to Improve Accuracy, Uncertainty, and Robustness","Bayesian neural networks (BNNs) have shown success in the areas of uncertainty estimation and robustness. However, a crucial challenge prohibits their use in practice. Bayesian NNs require a large number of predictions to produce reliable results, leading to a significant increase in computational cost. To alleviate this issue, we propose spatial smoothing, a method that ensembles neighboring feature map points of CNNs. By simply adding a few blur layers to the models, we empirically show that spatial smoothing improves accuracy, uncertainty estimation, and robustness of BNNs across a whole range of ensemble sizes. In particular, BNNs incorporating spatial smoothing achieve high predictive performance merely with a handful of ensembles. Moreover, this method also can be applied to canonical deterministic neural networks to improve the performances. A number of evidences suggest that the improvements can be attributed to the stabilized feature maps and the flattening of the loss landscape. In addition, we provide a fundamental explanation for prior works—namely, global average pooling, pre-activation, and ReLU6—by addressing them as special cases of spatial smoothing. These not only enhance accuracy, but also improve uncertainty estimation and robustness by making the loss landscape smoother in the same manner as spatial smoothing.","['bayesian neural network', 'uncertainty', 'uncertainty estimation', 'uncertainty quantification']",bayesian neural network ; uncertainty ; uncertainty estimation ; uncertainty quantification,4,12,200,9,https://openreview.net/forum?id=34mWBCWMxh9,4,5.75,1.5,1.0,3.25,1.0,0.4869,0.5851842000265992,0.0,1.24387452279143,128.5,0,3.25,0.573,2022_9,decision=1;rating_share=1.0;confidence_share=1.0,-0.018282842117441644,0.20444350387302337,0,40-60,0.46068990508061525,-0.1575655611585252
3AkuJOgL_X,2022,0,Reject,1,Federated Robustness Propagation: Sharing Adversarial Robustness in Federated Learning,"Federated learning (FL) emerges as a popular distributed learning schema that learns a model from a set of participating users without requiring raw data to be shared. One major challenge of FL comes from heterogeneity in users, which may have distributionally different (or \\emph{non-iid}) data and varying computation resources. Just like in centralized learning, FL users also desire model robustness against malicious attackers at test time. Whereas adversarial training (AT) provides a sound solution for centralized learning, extending its usage for FL users has imposed significant challenges, as many users may have very limited training data as well as tight computational budgets, to afford the data-hungry and costly AT. In this paper, we study a novel learning setting that propagates adversarial robustness from high-resource users that can afford AT, to those low-resource users that cannot afford it, during the FL process. We show that existing FL techniques cannot effectively propagate adversarial robustness among \\emph{non-iid} users, and propose a simple yet effective propagation approach that transfers robustness through carefully designed batch-normalization statistics. We demonstrate the rationality and effectiveness of our method through extensive experiments. Especially, the proposed method is shown to grant FL remarkable robustness even when only a small portion of users afford AT during learning.","['federated learning', 'data heterogeneity', 'hardware heterogeneity', 'security heterogeneity', 'adversarial robustness']",federated learning ; data heterogeneity ; hardware heterogeneity ; security heterogeneity ; adversarial robustness,5,9,214,8,https://openreview.net/forum?id=3AkuJOgL_X,5,5.6,2.5099800796022267,1.0,3.8,1.0,0.2818,0.2636634199134199,0.0,0.9508881922675028,120.6,0,3.8,0.537,2022_8,decision=1;rating_share=1.0;confidence_share=1.0,-0.6171838393333628,0.20444350387302337,0,40-60,0.3088086778330474,-0.805694743128993
3PN4iyXBeF,2022,1,Accept (Poster),1,Amortized Implicit Differentiation for Stochastic Bilevel Optimization,"We study a class of algorithms for solving bilevel optimization problems in both stochastic and deterministic settings when the inner-level objective is strongly convex. Specifically, we consider algorithms based on inexact implicit differentiation and we exploit a warm-start strategy to amortize the estimation of the exact gradient. We then introduce a unified theoretical framework inspired by the study of singularly perturbed systems to analyze such amortized algorithms. By using this framework, our analysis shows these algorithms to match the computational complexity of oracle methods that have access to an unbiased estimate of the gradient, thus outperforming many existing results for bilevel optimization. We illustrate these findings on synthetic experiments and demonstrate the efficiency of these algorithms on hyper-parameter optimization experiments involving several thousands of variables.","['bilevel optimization', 'stochastic optimization']",bilevel optimization ; stochastic optimization,2,7,128,4,https://openreview.net/forum?id=3PN4iyXBeF,5,5.8,1.7888543819998317,1.0,2.8,1.0,0.39482,0.710868079289132,0.0,2.205738150697637,115.6,0,2.8,0.6,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.2871604814331024,0.20444350387302337,0,40-60,0.43632928520279146,-0.2560730423970056
4GBHVfEcmoS,2022,0,Reject,1,Propagating Distributions through Neural Networks,"We propose a new approach to propagating probability distributions through neural networks. To handle non-linearities, we use local linearization and show this to be an optimal approximation in terms of total variation for ReLUs. We demonstrate the advantages of our method over the moment matching approach popularized in prior works. In addition, we formulate new loss functions for training neural networks based on distributions. To demonstrate the utility of propagating distributions, we apply it to quantifying prediction uncertainties. In regression tasks we obtain calibrated confidence intervals, and in a classification setting we improve selective prediction on out-of-distribution data. We also show empirically that training with our uncertainty aware losses improve robustness to random and adversarial noise.","['propagating distributions', 'uncertainty quantification']",propagating distributions ; uncertainty quantification,2,5,119,4,https://openreview.net/forum?id=4GBHVfEcmoS,4,5.25,1.5,1.0,3.5,1.0,-0.299225,0.0,0.0,1.3888688419373243,132.75,0,3.5,0.4185,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,-2.313802327423956,0.20444350387302337,0,40-60,0.4666501326329654,-0.13359782415705854
4V4TZG7i7L_,2022,0,Reject,1,Hierarchical Multimodal Variational Autoencoders,"Humans find structure in natural phenomena by absorbing stimuli from multiple input sources such as vision, text, and speech. We study the use of deep generative models that generate multimodal data from latent representations. Existing approaches generate samples using a single shared latent variable, sometimes with marginally independent latent variables to capture modality-specific variations. However, there are cases where modality-specific variations depend on the kind of structure shared across modalities. To capture such heterogeneity, we propose a hierarchical multimodal VAE (HMVAE) that represents modality-specific variations using latent variables dependent on a shared top-level variable. Our experiments on the CUB and the Oxford Flower datasets show that the HMVAE can represent multimodal heterogeneity and outperform existing methods in sample generation quality and quantitative measures as the held-out log-likelihood.","['hierarchical vae', 'variational inference', 'multimodal learning']",hierarchical vae ; variational inference ; multimodal learning,3,4,133,6,https://openreview.net/forum?id=4V4TZG7i7L_,4,5.5,0.5773502691896258,1.0,3.5,1.0,0.841675,0.9227752932788904,0.0,0.3597122302158273,123.75,0,3.5,0.5065,2022_6,decision=1;rating_share=1.0;confidence_share=1.0,1.0176757209604639,0.20444350387302337,1,40-60,0.36539481337015783,-0.5520246027312101
4XtpgPsvxE8,2022,0,Reject,1,Multi-Objective Model Selection for Time Series Forecasting,"Research on time series forecasting has predominantly focused on developing methods that improve accuracy. However, other criteria such as training time or latency are critical in many real-world applications. We therefore address the question of how to choose an appropriate forecasting model for a given dataset among the plethora of available forecasting methods when accuracy is only one of many criteria. For this, our contributions are two-fold. First, we present a comprehensive benchmark, evaluating 7 classical and 6 deep learning forecasting methods on 44 heterogeneous, publicly available datasets. The benchmark code is open-sourced along with evaluations and forecasts for all methods. These evaluations enable us to answer open questions such as the amount of data required for deep learning models to outperform classical ones. Second, we leverage the benchmark evaluations to learn good defaults that consider multiple objectives such as accuracy and latency. By learning a mapping from forecasting models to performance metrics, we show that our method ParetoSelect is able to accurately select models from the Pareto front — alleviating the need to train or evaluate many forecasting models for model selection. To the best of our knowledge, ParetoSelect constitutes the first method to learn default models in a multi-objective setting.","['time series', 'forecasting', 'model selection', 'multiobjective optimization', 'transfer-learning', 'tabular dataset.']",time series ; forecasting ; model selection ; multiobjective optimization ; transfer learning ; tabular dataset,6,8,202,4,https://openreview.net/forum?id=4XtpgPsvxE8,3,5.333333333333333,0.5773502691896257,1.0,4.0,1.0,0.907,0.956392289946698,0.0,1.056435787119382,177.66666666666666,0,4.0,0.4605,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,1.2084275866022487,0.20444350387302337,1,40-60,0.5808661293880767,0.3263299470084607
4o1xPXaS4X,2022,0,Reject,1,Fooling Adversarial Training with Induction Noise,"Adversarial training is widely believed to be a reliable approach to improve model robustness against adversarial attack. However, in this paper, we show that when trained on one type of poisoned data, adversarial training can also be fooled to have catastrophic behavior, e.g., $<1\\%$ robust test accuracy with $>90\\%$ robust training accuracy on CIFAR-10 dataset. Previously, there are other types of noise poisoned in the training data that have successfully fooled standard training ($15.8\\%$ standard test accuracy with $99.9\\%$ standard training accuracy on CIFAR-10 dataset), but their poisonings can be easily removed when adopting adversarial training. Therefore, we aim to design a new type of inducing noise, named ADVIN, which is an irremovable poisoning of training data. ADVIN can not only degrade the robustness of adversarial training by a large margin, for example, from $51.7\\%$ to $0.57\\%$ on CIFAR-10 dataset, but also be effective for fooling standard training ($13.1\\%$ standard test accuracy with $100\\%$ standard training accuracy). Additionally, ADVIN can be applied to preventing personal data (like selfies) from being exploited without authorization under whether standard or adversarial training.","['Data poisoning', 'adversarial training', 'data privacy']",data poisoning ; adversarial training ; data privacy,3,6,172,2,https://openreview.net/forum?id=4o1xPXaS4X,4,5.5,0.5773502691896258,1.0,4.0,1.0,-0.932075,-0.0372696817964229,0.0,1.6671804700352864,153.0,0,4.0,0.5065,2022_2,decision=1;rating_share=1.0;confidence_share=1.0,-4.161752088945632,0.20444350387302337,0,40-60,0.2066478296099832,-1.345251183736204
4pijrj4H_B,2022,0,Reject,1,Fair Node Representation Learning via Adaptive Data Augmentation,"Node representation learning has demonstrated its efficacy for various applications on graphs, which leads to increasing attention towards the area. However, fairness is a largely under-explored territory within the field, which may lead to biased results towards underrepresented groups in ensuing tasks. To this end, this work theoretically explains the sources of bias in node representations obtained via Graph Neural Networks (GNNs). Our analysis reveals that both nodal features and graph structure lead to bias in the obtained representations. Building upon the analysis, fairness-aware data augmentation frameworks on nodal features and graph structure are developed to reduce the intrinsic bias. Our analysis and proposed schemes can be readily employed to enhance the fairness of various GNN-based learning mechanisms. Extensive experiments on node classification and link prediction are carried out over real networks in the context of graph contrastive learning. Comparison with multiple benchmarks demonstrates that the proposed augmentation strategies can improve fairness in terms of statistical parity and equal opportunity, while providing comparable utility to state-of-the-art contrastive methods.","['Fair node representations', 'fairness-aware graph data augmentations', 'unsupervised node representation learning', 'graph contrastive learning']",fair node representations ; fairness aware graph data augmentations ; unsupervised node representation learning ; graph contrastive learning,4,8,174,11,https://openreview.net/forum?id=4pijrj4H_B,4,5.75,2.0615528128088303,1.0,3.5,1.0,0.48745,0.3048780487804878,0.0,2.2572474878520543,93.5,0,3.5,0.573,2022_11,decision=1;rating_share=1.0;confidence_share=1.0,-0.01667681799033899,0.20444350387302337,0,40-60,0.48674988977549355,-0.0530128528546004
66miN107dRS,2022,0,Reject,1,Contrastive Attraction and Contrastive Repulsion for Representation Learning,"Contrastive learning (CL) methods effectively learn data representations without label supervision, where the encoder needs to contrast each positive sample over multiple negative samples via a one-vs-many softmax cross-entropy loss. By leveraging large amounts of unlabeled image data, recent CL methods have achieved promising results when pretrained on ImageNet, a well-curated dataset with balanced image classes. However, they tend to yield worse performance when pretrained on images in the wild. In this paper, to further improve the performance of CL and enhance its robustness on uncurated datasets, we propose a doubly CL strategy that contrasts positive samples and negative ones within themselves separately. We realize this strategy with contrastive attraction and contrastive repulsion (CACR), which makes the query not only exert a greater force to attract more distant positive samples but also do so to repel closer negative samples. Theoretical analysis reveals that CACR generalizes CL's behavior by positive attraction and negative repulsion. It further considers the intra-contrastive relation within the positive and negative pairs to narrow the gap between the sampled and true distribution, which is important when datasets are less curated. Extensive large-scale experiments on standard vision tasks show that CACR not only consistently outperforms existing CL methods on benchmark datasets in representation learning, but also shows better robustness when generalized to pretrain on wild large image datasets.","['contrastive learning', 'Bayesian methods', 'conditional distribution', 'label imbalance', 'doubly contrastive']",contrastive learning ; bayesian methods ; conditional distribution ; label imbalance ; doubly contrastive,5,8,226,4,https://openreview.net/forum?id=66miN107dRS,4,5.75,2.0615528128088303,1.0,4.25,1.0,0.6569499999999999,-0.1592356687898089,0.0,1.773580943752798,123.0,0,4.25,0.573,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,0.47827061754402767,0.20444350387302337,1,40-60,0.4643097529563234,-0.14300419619082486
6Jf6HX4MoLH,2022,0,Reject,1,Motion Planning Transformers: One Model to Plan them All,"Transformers have become the powerhouse of natural language processing and recently found use in computer vision tasks. Their effective use of attention can be used in other contexts as well, and in this paper, we propose a transformer-based approach for efficiently solving complex motion planning problems. Traditional neural network-based motion planning uses convolutional networks to encode the planning space, but these methods are limited to fixed map sizes, which is often not realistic in the real world. Our approach first identifies regions on the map using transformers to provide attention to map areas likely to include the best path and then applies traditional planners to generate the final collision-free path. We validate our method on a variety of randomly generated environments with different map sizes, demonstrating reduction in planning complexity and achieving comparable accuracy to traditional planners.","['Motion Planning', 'Attention Networks']",motion planning ; attention networks,2,9,140,4,https://openreview.net/forum?id=6Jf6HX4MoLH,4,5.25,1.5,1.0,3.75,1.0,0.44525,-0.0439422473320778,0.0,0.4836608274408082,143.75,0,3.75,0.4185,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.13990266919712535,0.20444350387302337,0,40-60,0.47043898777980614,-0.11838210916906386
6NT1a56mNim,2022,0,Reject,1,Language Models as Zero-Shot Planners: Extracting Actionable Knowledge for Embodied Agents,"Can world knowledge learned by large language models (LLMs) be used to act in interactive environments? In this paper, we investigate the possibility of grounding high-level tasks, expressed in natural language (i.e. ""make breakfast""), to a fixed set of actionable steps (i.e. ""open fridge""). While prior work focused on learning from explicit step-by-step examples of how to act, we surprisingly find that if pre-trained LMs are large enough and prompted appropriately, they can effectively decompose high-level tasks into low-level plans without any further training. However, the plans produced naively by LLMs often cannot map precisely to admissible actions. We propose a procedure that conditions on existing demonstrations and semantically translates the plans to admissible actions. Our evaluation in the recent VirtualHome environment shows that the resulting method substantially improves executability over the LLM baseline. The conducted human evaluation reveals a trade-off between executability and correctness but shows a promising sign towards extracting actionable knowledge from language models. Videos at https://sites.google.com/view/language-model-as-planner","['GPT-3', 'Codex', 'LLMs', 'Language Models', 'Knowledge Extraction', 'Embodied Agents', 'Action Planning']",gpt ; codex ; llms ; language models ; knowledge extraction ; embodied agents ; action planning,7,12,177,4,https://openreview.net/forum?id=6NT1a56mNim,5,5.4,1.8165902124584952,1.0,4.2,1.0,0.76428,0.302342730727778,0.0,1.026079358662645,171.2,0,4.2,0.4775,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,0.7916789258384442,0.20444350387302337,1,40-60,0.5471486598948282,0.18915663452901327
6g4VoBTaq6I,2022,0,Reject,1,A Variance Reduction Method for Neural-based Divergence Estimation,"A central problem in machine learning is the computation of similarity or closeness between two (data) distributions. The applications span from generative modelling via adversarial training, representation learning, and robustness in out-of-distribution settings, to name a few. A palette of divergences, mutual information, and integral probability metrics are indispensable tools for measuring the ``distance'' between distributions and these are made tractable in high dimensional settings through variational representation formulas. Indeed, such formulas transform an estimation problem into an optimization problem. Unfortunately, the approximation of expectations that are inherent in variational formulas by statistical averages can be problematic due to high statistical variance, e.g., exponential for the Kullback-Leibler divergence and certain estimators. In this paper, we propose a new variance penalty term that acts directly on the variance of each component of the statistical estimator. The power of the variance penalty is controlled by a penalty coefficient which trades off bias and variance. We tested the proposed approach on several variational formulas and synthetic examples and showed that the overall error is decreased about an order of magnitude relative to the baseline statistical estimator. Impressive results are obtained for R\\'enyi divergence with large order values due to the improved stability of the proposed estimator. Furthermore, in real biological datasets we are able to detect very rare sub-populations with a moderate sample size. Finally, we obtain improved (in terms of objective measures) disentangled representation of speech signals into text, speaker, and style components via variance-penalized mutual information minimization.","['Divergence estimation', 'Variational formulas', 'Variance reduction', 'Representation learning']",divergence estimation ; variational formulas ; variance reduction ; representation learning,4,9,253,11,https://openreview.net/forum?id=6g4VoBTaq6I,4,5.5,2.8867513459481287,1.0,3.5,1.0,-0.1700999999999999,0.2631578947368421,0.0,0.131578947368421,106.75,0,3.5,0.5065,2022_11,decision=1;rating_share=1.0;confidence_share=1.0,-1.9367516630382613,0.20444350387302337,0,40-60,0.4301382922907196,-0.28128694637755824
73MEhZ0anV,2022,1,Accept (Poster),1,QUERY EFFICIENT DECISION BASED SPARSE ATTACKS AGAINST BLACK-BOX DEEP LEARNING MODELS,"Despite our best efforts, deep learning models remain highly vulnerable to even tiny adversarial perturbations applied to the inputs. The ability to extract information from solely the output of a machine learning model to craft adversarial perturbations to black-box models is a practical threat against real-world systems, such as Machine Learning as a Service (MLaaS), particularly $sparse~attacks$. The realization of sparse attacks in black-box settings demonstrates that machine learning models are more vulnerable than we believe. Because, these attacks aim to $minimize~the~number~of~perturbed~pixels$—measured by $l_0$ norm—required to mislead a model by $solely$ observing the decision ($the~predicted~label$) returned to a model query; the so-called $decision-based~setting$. But, such an attack leads to an NP-hard optimization problem. We develop an evolution-based algorithm—$SparseEvo$—for the problem and evaluate it against both convolutional deep neural networks and $vision~transformers$. Notably, vision transformers are yet to be investigated under a decision-based attack setting. SparseEvo requires significantly fewer queries than the state-of-the-art sparse attack $Pointwise$ for both untargeted and targeted attacks. The attack algorithm, although conceptually simple, is competitive with only a limited query budget against the state-of-the-art gradient-based $white-box$ attacks in standard computer vision tasks such as $ImageNet$. Importantly, the query efficient SparseEvo, along with decision-based attacks, in general, raises new questions regarding the safety of deployed systems and poses new directions to study and understand the robustness of machine learning models.","['decision-based attacks', 'sparse attacks', 'evolution algorithms', 'vision transformer', 'convolutional neural network']",decision based attacks ; sparse attacks ; evolution algorithms ; vision transformer ; convolutional neural network,5,12,254,9,https://openreview.net/forum?id=73MEhZ0anV,4,5.75,0.5,1.0,3.25,1.0,0.253475,0.0,0.0,0.211864406779661,103.0,0,3.25,0.573,2022_9,decision=1;rating_share=1.0;confidence_share=1.0,-0.69989408187915,0.20444350387302337,0,40-60,0.47941816634916273,-0.08237388171776333
7Bc2U-dLJ6N,2022,0,Reject,1,SGDEM: stochastic gradient descent with energy and momentum,"In this paper, we propose SGDEM, Stochastic Gradient Descent with Energy and Momentum to solve a large class of general nonconvex stochastic optimization problems, based on the AEGD method that originated in the work [AEGD: Adaptive Gradient Descent with Energy. arXiv: 2010.05109]. SGDEM incorporates both energy and momentum at the same time so as to inherit their dual advantages. We show that SGDEM features an unconditional energy stability property, and derive energy-dependent convergence rates in the general nonconvex stochastic setting, as well as a regret bound in the online convex setting. A lower threshold for the energy variable is also provided. Our experimental results show that SGDEM converges faster than AEGD and generalizes better or at least as well as SGDM in training some deep neural networks.","['stochastic optimization', 'energy stability', 'momentum']",stochastic optimization ; energy stability ; momentum,3,8,127,4,https://openreview.net/forum?id=7Bc2U-dLJ6N,4,5.25,0.5,1.0,4.5,1.0,0.270125,0.1721631316646892,0.0,1.5592737711117772,192.0,0,4.5,0.4185,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.6512753514859512,0.20444350387302337,0,40-60,0.5932247912957693,0.37731268176912336
7HhX4mbern,2022,0,Reject,1,Randomized Signature Layers for Signal Extraction in Time Series Data,"Time series analysis is a widespread task in Natural Sciences, Social Sciences, and Engineering. A fundamental problem is finding an expressive yet efficient-to-compute representation of the input time series to use as a starting point to perform arbitrary downstream tasks. In this paper, we build upon recent work using the signature of a path as a feature map and investigate a computationally efficient technique to approximate these features based on linear random projections. We present several theoretical results to justify our approach and empirically validate that our random projections can effectively retrieve the underlying signature of a path. We show the surprising performance of the proposed random features on several tasks, including (1) mapping the controls of Stochastic Differential Equations to the corresponding solutions and (2) using the random signatures as time series representation for classification tasks. Besides providing a new tool to extract signatures and further validating the high level of expressiveness of such features, we believe our results provide interesting conceptual links between several existing research areas, suggesting new intriguing directions for future investigations.","['signature', 'random features', 'time series', 'SDE', 'differential equations', 'rough path']",signature ; random features ; time series ; sde ; differential equations ; rough path,6,10,176,4,https://openreview.net/forum?id=7HhX4mbern,4,5.25,0.4999999999999999,1.0,4.25,1.0,0.59825,0.1344086021505376,0.0,0.71129508040727,100.5,0,4.25,0.4185,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,0.30686404252416144,0.20444350387302337,1,40-60,0.5258259075088986,0.10339564563652223
7VH_ZMpwZXa,2022,0,Reject,1,No Shifted Augmentations (NSA): strong baselines for self-supervised Anomaly Detection,"Unsupervised Anomaly detection (AD) requires building a notion of normalcy, distinguishing in-distribution (ID) and out-of-distribution (OOD) data, using only available ID samples. Recently, large gains were made on this task for the domain of natural images using self-supervised contrastive feature learning as a first step followed by kNN or traditional one-class classifiers for feature scoring. Learned representations that are non-uniformly distributed on the unit hypersphere have been shown to be beneficial for this task. We go a step further and investigate how the \\emph {geometrical compactness} of the ID feature distribution makes isolating and detecting outliers easier, especially in the realistic situation when ID training data is polluted (i.e. ID data contains some OOD data that is used for learning the feature extractor parameters). We propose novel architectural modifications to the self-supervised feature learning step, that enable such compact ID distributions to be learned. We show that the proposed modifications can be effectively applied to most existing self-supervised learning objectives with large gains in performance. Furthermore, this improved OOD performance is obtained without resorting to tricks such as using strongly augmented ID images (e.g. by 90 degree rotations) as proxies for the unseen OOD data, which imposes overly prescriptive assumptions about ID data and its invariances. We perform extensive studies on benchmark datasets for one-class OOD detection and show state-of-the-art performance in the presence of pollution in the ID data, and comparable performance otherwise. We also propose and extensively evaluate a novel feature scoring technique based on the angular Mahalanobis distance, and propose a simple and novel technique for feature ensembling during evaluation that enables a big boost in performance at nearly zero run-time cost compared to the standard use of model ensembling or test time augmentations. Code for all models and experiments will be made open-source.","['self-supervised learning', 'anomaly detection']",self supervised learning ; anomaly detection,2,11,312,4,https://openreview.net/forum?id=7VH_ZMpwZXa,4,5.5,0.5773502691896258,1.0,3.75,1.0,0.9111,0.0821109967404357,0.0,0.8153550429669832,160.0,0,3.75,0.5065,2022_4,decision=1;rating_share=1.0;confidence_share=1.0,1.2203997664588322,0.20444350387302337,1,40-60,0.4804028384558541,-0.07842882329614413
7fFO4cMBx_9,2022,1,Accept (Poster),1,Variational Neural Cellular Automata,"In nature, the process of cellular growth and differentiation has lead to an amazing diversity of organisms --- algae, starfish, giant sequoia, tardigrades, and orcas are all created by the same generative process. Inspired by the incredible diversity of this biological generative process, we propose a generative model, the Variational Neural Cellular Automata (VNCA), which is loosely inspired by the biological processes of cellular growth and differentiation. Unlike previous related works, the VNCA is a proper probabilistic generative model, and we evaluate it according to best practices. We find that the VNCA learns to reconstruct samples well and that despite its relatively few parameters and simple local-only communication, the VNCA can learn to generate a large variety of output from information encoded in a common vector format. While there is a significant gap to the current state-of-the-art in terms of generative modeling performance, we show that the VNCA can learn a purely self-organizing generative process of data. Additionally, the self-organizing nature bestows the VNCA with some inherent robustness against perturbations in the early stages of growth.","['Neural Cellular Automata', 'Cellular Automata', 'Self-Organization', 'Generative Models']",neural cellular automata ; cellular automata ; self organization ; generative models,4,4,181,5,https://openreview.net/forum?id=7fFO4cMBx_9,4,5.75,1.5,1.0,4.25,1.0,0.3352,0.8417611540129664,0.0,1.2819158823231214,137.0,0,4.25,0.573,2022_5,decision=1;rating_share=1.0;confidence_share=1.0,-0.46125349681103134,0.20444350387302337,0,40-60,0.4224475427484004,-0.312733993424942
